scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint,deadline_slots,size_bucket,compute_bucket,mem_bucket,atomicity,split_bucket,urgency,latency_sensitive,compute_heavy,io_heavy,memory_heavy,routing_hint,task_type,task_subtype,type_reason,multi_flags,final_flag,is_general,is_deadline_hard,is_latency_sensitive,is_compute_intensive,is_data_intensive,cluster_id
heavy,0,761,3,89,89.0,3.1060498,3224605700.0,10015786000.0,46.231396,text,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,1
heavy,0,762,4,89,89.0,4.9460387,1248686000.0,6176049000.0,35.377182,sensor,0,,,1,0.63317114,continuous,,M,M,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,763,5,89,89.0,2.492933,923007900.0,2300996900.0,33.3048,text,0,,,1,0.7661313,continuous,,S,S,S,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,764,7,89,89.0,5.239498,1497128800.0,7844203000.0,62.663136,image,0,,,1,0.40494636,continuous,,M,M,M,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,1
heavy,0,765,10,89,89.0,5.4859104,1638324700.0,8987702000.0,41.88465,text,0,,,1,0.6649164,continuous,,M,M,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,766,13,89,89.0,5.824293,1252998100.0,7297829000.0,63.319084,sensor,1,0.81896776,89.81897,1,0.8415754,continuous,1,M,M,M,splittable,L,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,1
heavy,0,767,13,89,89.0,3.405941,1684954600.0,5738856000.0,49.862488,video,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,1
heavy,0,768,1,90,90.0,3.7442195,643091900.0,2407877000.0,89.78605,video,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,1
heavy,0,769,7,90,90.0,15.841465,1859789600.0,29461793000.0,26.437708,text,0,,,1,0.5212693,continuous,,L,L,S,splittable,S,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,1
heavy,0,770,8,90,90.0,5.333541,919697300.0,4905243000.0,51.9505,video,0,,,0,0.0,discrete,,M,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,771,10,90,90.0,6.733477,1800116600.0,12121044000.0,62.33318,image,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,772,10,90,90.0,3.9635901,3088071400.0,12239850000.0,51.773136,text,1,0.5771712,90.57717,0,0.0,discrete,1,S,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,773,16,90,90.0,5.261389,1635625700.0,8605662000.0,55.066032,text,1,0.7604375,90.76044,0,0.0,discrete,1,M,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,774,1,91,91.0,2.9784381,2749823500.0,8190179300.0,139.82968,video,0,,,1,0.55615216,continuous,,S,L,L,splittable,M,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,1
heavy,0,775,4,91,91.0,2.3680437,949556800.0,2248592000.0,61.107155,text,0,,,1,0.4106298,continuous,,S,S,M,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,776,5,91,91.0,5.437383,788417340.0,4286926800.0,43.990467,image,1,0.32495183,91.32495,1,0.6530895,continuous,1,M,S,S,splittable,M,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,777,7,91,91.0,6.788175,2053867500.0,13942013000.0,79.12789,sensor,0,,,1,0.41558763,continuous,,L,L,L,splittable,S,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,1
heavy,0,778,8,91,91.0,4.63714,979814900.0,4543538700.0,123.69667,text,1,0.85808694,91.858086,1,0.49100265,continuous,1,M,S,L,splittable,S,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,779,8,91,91.0,3.876374,843539140.0,3269873400.0,71.986336,video,1,0.65000457,91.65,0,0.0,discrete,1,S,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,780,9,91,91.0,1.4728106,1291292500.0,1901829500.0,97.19664,image,0,,,1,0.8371165,continuous,,S,M,L,splittable,L,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,781,4,92,92.0,4.9104156,4009473800.0,19688184000.0,71.045746,text,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,782,4,92,92.0,4.536234,1524937500.0,6917473000.0,164.37263,image,0,,,1,0.65861577,continuous,,M,M,L,splittable,M,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,783,6,92,92.0,3.5892513,2079699800.0,7464565000.0,31.327831,text,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,784,7,92,92.0,14.945684,1102249000.0,16473865000.0,36.70168,text,0,,,1,0.5081232,continuous,,L,S,S,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,1
heavy,0,785,9,92,92.0,8.671192,3467021300.0,30063210000.0,54.06245,video,1,0.8959,92.8959,0,0.0,discrete,1,L,L,M,atomic,NA,hard,True,True,True,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,786,17,92,92.0,2.923297,1307291000.0,3821599700.0,27.268757,text,1,0.94279116,92.942795,0,0.0,discrete,1,S,M,S,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,1
heavy,0,787,0,93,93.0,10.2629595,1689227100.0,17336470000.0,122.49632,text,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,788,0,93,93.0,4.089341,1416889000.0,5794142000.0,98.07017,text,1,0.8007874,93.80079,0,0.0,discrete,1,M,M,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,789,6,93,93.0,10.382247,1726069400.0,17920477000.0,97.084854,video,1,0.967685,93.96768,1,0.598325,continuous,1,L,M,L,splittable,M,hard,True,False,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'io_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,790,10,93,93.0,7.0254583,1647877600.0,11577095000.0,125.174355,sensor,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,791,10,93,93.0,12.982198,2091198100.0,27148347000.0,122.939354,image,0,,,1,0.65887594,continuous,,L,L,L,splittable,M,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,792,17,93,93.0,4.9391317,1330883500.0,6573409000.0,61.555817,video,1,0.5740314,93.57403,0,0.0,discrete,1,M,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,1
heavy,0,793,3,94,94.0,6.84659,2490503200.0,17051453000.0,46.811802,text,0,,,1,0.68687636,continuous,,L,L,S,splittable,M,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,1
heavy,0,794,6,94,94.0,1.8357055,1400063600.0,2570104600.0,67.381454,video,0,,,1,0.60712636,continuous,,S,M,M,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,795,7,94,94.0,13.423659,1873160200.0,25144664000.0,107.529785,image,1,0.4608954,94.46089,0,0.0,discrete,1,L,L,L,atomic,NA,hard,True,True,True,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'io_heavy']",deadline_hard,False,True,False,False,False,1
heavy,0,796,8,94,94.0,10.743378,1037662100.0,11147996000.0,38.525745,image,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,797,15,94,94.0,2.9758089,1885339400.0,5610409500.0,69.16255,video,0,,,1,0.7517248,continuous,,S,L,M,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,798,15,94,94.0,7.511877,1052965400.0,7909746700.0,42.027378,text,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,799,15,94,94.0,4.607408,685352960.0,3157701000.0,76.422424,video,0,,,0,0.0,discrete,,M,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,800,15,94,94.0,6.4111466,1076164900.0,6899450400.0,46.207962,video,0,,,1,0.8498348,continuous,,L,S,S,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,801,16,94,94.0,4.893003,1451859700.0,7103954000.0,28.48754,sensor,0,,,0,0.0,discrete,,M,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,802,3,95,95.0,5.0109115,1464605300.0,7339008000.0,94.71763,video,1,0.9802996,95.9803,0,0.0,discrete,1,M,M,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",deadline_hard,False,True,False,False,False,1
heavy,0,803,6,95,95.0,4.3382487,3552011000.0,15409506000.0,56.823685,video,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,804,8,95,95.0,3.9435287,2941309400.0,11599138000.0,48.593906,image,1,0.7430069,95.743004,0,0.0,discrete,1,S,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,805,8,95,95.0,2.154155,609685250.0,1313356400.0,80.44574,text,0,,,0,0.0,discrete,,S,S,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,806,8,95,95.0,4.0754175,1548453000.0,6310592000.0,125.33118,video,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,807,10,95,95.0,3.6408641,2149767000.0,7827009500.0,65.71218,video,1,0.87608415,95.87608,1,0.42328405,continuous,1,S,L,M,splittable,S,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,808,5,96,96.0,4.1316447,2224969500.0,9192784000.0,36.13654,video,1,0.41196746,96.411964,0,0.0,discrete,1,M,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,809,6,96,96.0,6.2249413,1781944300.0,11092499000.0,85.91544,sensor,1,0.7405312,96.74053,1,0.72989017,continuous,1,M,L,L,splittable,L,hard,True,True,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,810,14,96,96.0,6.3735,1814167400.0,11562596000.0,19.729414,text,1,0.9924877,96.992485,1,0.82761467,continuous,1,L,L,S,splittable,L,hard,True,True,True,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'io_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,811,0,97,97.0,8.073929,1945810400.0,15710334000.0,80.98269,image,0,,,0,0.0,discrete,,L,L,L,atomic,NA,none,False,True,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,812,0,97,97.0,6.881601,1024960640.0,7053370000.0,49.1047,video,0,,,1,0.80191344,continuous,,L,S,S,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,813,0,97,97.0,17.182026,1433480800.0,24630104000.0,56.93197,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,814,4,97,97.0,2.081801,1867437200.0,3887632600.0,58.27051,sensor,0,,,0,0.0,discrete,,S,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,815,5,97,97.0,2.4142113,1547481000.0,3735945700.0,39.621994,image,1,0.6431153,97.64311,0,0.0,discrete,1,S,M,S,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,816,6,97,97.0,16.336304,1510847500.0,24681662000.0,63.701195,image,1,0.66126424,97.66126,0,0.0,discrete,1,L,M,M,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,817,7,97,97.0,2.067622,1150031600.0,2377830700.0,73.834335,sensor,0,,,0,0.0,discrete,,S,S,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,1
heavy,0,818,9,97,97.0,4.2729306,1538744000.0,6574947000.0,75.35817,video,1,0.7095912,97.709595,1,0.7932348,continuous,1,M,M,M,splittable,L,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,819,12,97,97.0,2.163355,2301741600.0,4979484700.0,38.459396,image,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,2
heavy,0,820,13,97,97.0,7.081956,999738000.0,7080100400.0,30.322006,text,0,,,1,0.8018546,continuous,,L,S,S,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,1
heavy,0,821,13,97,97.0,14.877912,1359023100.0,20219427000.0,43.402096,image,1,0.7404631,97.74046,0,0.0,discrete,1,L,M,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",deadline_hard,False,True,False,False,False,1
heavy,0,822,14,97,97.0,3.9104998,2906773200.0,11366937000.0,64.4671,text,0,,,1,0.49772245,continuous,,S,L,M,splittable,S,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,823,15,97,97.0,17.182026,998799500.0,17161399000.0,70.43488,image,0,,,1,0.6071068,continuous,,L,S,M,splittable,M,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,824,3,98,98.0,3.9253752,1469957100.0,5770133000.0,43.918766,sensor,0,,,1,0.63527095,continuous,,S,M,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,1
